"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"GETCBUS","198113","59.437","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198213","50.627","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198313","63.91","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198413","80.811","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198513","97.421","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198613","107.677","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198713","112.27","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198813","106.338","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198913","161.539","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199013","170.747","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199113","177.626","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199213","178.699","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199313","185.673","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199413","173.464","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199513","152.057","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199613","163.359","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199713","166.698","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199813","168.45","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199913","170.921","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200013","164.364","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200113","164.461","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200213","171.164","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200313","173.445","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200413","178.147","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200513","180.703","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200613","181.2","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200713","185.774","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200813","192.433","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200913","200.185","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201013","207.979","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201113","212.311","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201213","211.592","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201313","214.006","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201413","214.49","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201513","211.836","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201613","209.604","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201713","210.233","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201813","208.865","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201913","209.26","7","Geothermal Energy Consumption","Trillion Btu"
"WYT3BUS","194913","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","195013","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","195113","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","195213","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","195313","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","195413","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","195513","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","195613","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","195713","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","195813","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","195913","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","196013","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","196113","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","196213","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","196313","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","196413","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","196513","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","196613","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","196713","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","196813","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","196913","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","197013","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","197113","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","197213","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","197313","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","197413","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","197513","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","197613","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","197713","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","197813","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","197913","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","198013","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","198113","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","198213","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","198313","0.009","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","198413","0.022","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","198513","0.02","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","198613","0.014","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","198713","0.012","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","198813","0.003","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","198913","7.206","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","199013","9.515","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","199113","10.069","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","199213","9.852","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","199313","10.256","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","199413","11.762","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","199513","10.796","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","199613","11.035","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","199713","11.219","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","199813","10.324","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","199913","15.313","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","200013","19.084","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","200113","22.988","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","200213","35.329","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","200313","38.172","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","200413","48.258","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","200513","60.77","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","200613","90.722","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","200713","117.543","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","200813","188.899","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","200913","252.099","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","201013","322.953","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","201113","410.043","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","201213","480.484","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","201313","572.669","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","201413","619.808","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","201513","650.732","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","201613","774.499","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","201713","867.681","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","201813","930.341","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","201913","1023.842","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYFJBUS","194913","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","195013","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","195113","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","195213","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","195313","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","195413","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","195513","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","195613","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","195713","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","195813","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","195913","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","196013","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","196113","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","196213","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","196313","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","196413","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","196513","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","196613","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","196713","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","196813","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","196913","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","197013","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","197113","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","197213","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","197313","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","197413","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","197513","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","197613","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","197713","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","197813","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","197913","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","198013","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","198113","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","198213","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","198313","0.019","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","198413","0.046","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","198513","0.041","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","198613","0.029","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","198713","0.025","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","198813","0.006","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","198913","14.827","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","199013","19.492","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","199113","20.727","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","199213","20.011","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","199313","20.731","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","199413","23.799","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","199513","21.833","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","199613","22.406","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","199713","22.362","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","199813","20.529","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","199913","30.581","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","200013","37.973","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","200113","46.629","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","200213","70.005","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","200313","75.101","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","200413","93.405","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","200513","117.318","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","200613","173.016","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","200713","222.96","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","200813","356.649","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","200913","469.029","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","201013","600.474","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","201113","757.593","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","201213","859.576","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","201313","1028.69","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","201413","1107.734","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","201513","1126.574","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","201613","1321.097","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","201713","1475.21","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","201813","1552.023","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","201913","1708.004","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYTCBUS","194913","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","195013","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","195113","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","195213","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","195313","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","195413","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","195513","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","195613","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","195713","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","195813","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","195913","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","196013","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","196113","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","196213","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","196313","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","196413","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","196513","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","196613","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","196713","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","196813","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","196913","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197013","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197113","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197213","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197313","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197413","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197513","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197613","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197713","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197813","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197913","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198013","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198113","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198213","Not Available","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198313","0.028","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198413","0.068","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198513","0.06","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198613","0.044","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198713","0.037","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198813","0.009","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198913","22.033","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199013","29.007","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199113","30.796","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199213","29.863","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199313","30.987","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199413","35.56","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199513","32.63","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199613","33.44","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199713","33.581","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199813","30.853","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199913","45.894","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200013","57.057","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200113","69.617","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200213","105.334","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200313","113.273","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200413","141.664","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200513","178.088","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200613","263.738","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200713","340.503","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200813","545.548","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200913","721.129","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201013","923.427","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201113","1167.636","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201213","1340.059","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201313","1601.359","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201413","1727.542","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201513","1777.306","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201613","2095.595","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201713","2342.891","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201813","2482.364","10","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","201913","2731.847","10","Wind Energy Consumption","Trillion Btu"
